archetype_a,archetype_b,win,loss,draw,games,winrate
Gruul Eldrazi Ramp,Dimir Mill,1,0,0,1,100.0
Gruul Eldrazi Ramp,Izzet Prowess,1,0,0,1,100.0
Gruul Eldrazi Ramp,Mono-Green Amulet Titan,0,1,0,1,0.0
Gruul Eldrazi Ramp,W-U-R-G Domain Zoo,1,0,0,1,100.0
Gruul Eldrazi Ramp,Gruul Ramp,1,1,0,2,50.0
Gruul Eldrazi Ramp,W-U-B-R-G Domain Zoo,1,0,0,1,100.0
Jeskai Blink,Dimir Control,1,0,0,1,100.0
Jeskai Blink,Izzet Prowess,1,0,0,1,100.0
Jeskai Blink,W-U-B-G Combo,1,1,0,2,50.0
Jeskai Blink,Mono-Green Amulet Titan,1,0,0,1,100.0
Jeskai Blink,W-U-B-R-G Domain Zoo,0,0,1,1,
Jeskai Blink,Jeskai Aggro,0,0,1,1,
Mono-Green Amulet Titan,Dimir Urza,1,0,0,1,100.0
Mono-Green Amulet Titan,Gruul Ramp,1,0,0,1,100.0
Mono-Green Amulet Titan,Gruul Eldrazi Ramp,1,0,0,1,100.0
Mono-Green Amulet Titan,Jeskai Blink,0,1,0,1,0.0
Mono-Green Amulet Titan,Boros Energy,1,0,0,1,100.0
Mono-Green Amulet Titan,Simic Eldrazi,1,0,1,2,100.0
Mono-Green Amulet Titan,W-U-B-G Combo,0,1,0,1,0.0
Boros Energy,Izzet Affinity,2,0,0,2,100.0
Boros Energy,W-U-R-G Domain Zoo,1,0,0,1,100.0
Boros Energy,Esper Blink,1,0,0,1,100.0
Boros Energy,W-U-B-R-G Domain Zoo,0,0,1,1,
Boros Energy,Mono-Green Amulet Titan,0,1,0,1,0.0
Boros Energy,Jeskai Aggro,0,1,0,1,0.0
Jeskai Aggro,W-U-R-G Domain Zoo,1,0,0,1,100.0
Jeskai Aggro,W-U-B-R-G Domain Zoo,0,1,0,1,0.0
Jeskai Aggro,Izzet Affinity,1,0,0,1,100.0
Jeskai Aggro,Izzet Prowess,1,0,0,1,100.0
Jeskai Aggro,W-U-B-G Combo,2,0,0,2,100.0
Jeskai Aggro,Jeskai Blink,0,0,1,1,
Jeskai Aggro,Boros Energy,1,0,0,1,100.0
Jeskai Aggro,Gruul Ramp,1,0,0,1,100.0
Simic Eldrazi,Mardu Shadow,1,0,0,1,100.0
Simic Eldrazi,Temur Neoform,1,0,0,1,100.0
Simic Eldrazi,W-U-B-R-G Domain Zoo,0,1,0,1,0.0
Simic Eldrazi,Izzet Affinity,1,0,0,1,100.0
Simic Eldrazi,Esper Blink,1,0,0,1,100.0
Simic Eldrazi,Mono-Green Amulet Titan,0,1,1,2,0.0
W-U-B-G Combo,Grixis Cutter,1,0,0,1,100.0
W-U-B-G Combo,Boros,1,0,0,1,100.0
W-U-B-G Combo,Jeskai Blink,1,1,0,2,50.0
W-U-B-G Combo,W-U-R-G Domain Zoo,2,0,0,2,100.0
W-U-B-G Combo,Jeskai Aggro,0,2,0,2,0.0
W-U-B-G Combo,Mono-Green Amulet Titan,1,0,0,1,100.0
Gruul Ramp,BR(U) Shadow,1,0,0,1,100.0
Gruul Ramp,Mono-Green Amulet Titan,0,1,0,1,0.0
Gruul Ramp,Jeskai Blink,1,0,0,1,100.0
Gruul Ramp,Jund Goblin Combo,1,0,0,1,100.0
Gruul Ramp,Gruul Eldrazi Ramp,1,1,0,2,50.0
Gruul Ramp,Esper Blink,1,0,0,1,100.0
Gruul Ramp,Jeskai Aggro,0,1,0,1,0.0
Izzet Affinity,Boros Energy,0,2,0,2,0.0
Izzet Affinity,Gruul Eldrazi Ramp,1,0,0,1,100.0
Izzet Affinity,Jeskai Aggro,0,1,0,1,0.0
