archetype_a,archetype_b,win,loss,draw,games,winrate
Gruul Eldrazi,Boros Burn,0,1,0,1,0.0
Gruul Eldrazi,Orzhov Aggro,0,1,0,1,0.0
Gruul Eldrazi,Esper,1,0,0,1,100.0
Gruul Eldrazi,Izzet Aggro,0,1,0,1,0.0
Boros Storm,Izzet Storm,1,0,0,1,100.0
Boros Storm,Jeskai Control,0,1,0,1,0.0
Boros Storm,Esper Midrange,0,1,0,1,0.0
W-U-R-G Domain,Gruul Aggro,0,1,0,1,0.0
W-U-R-G Domain,Jeskai Control,0,1,0,1,0.0
W-U-R-G Domain,Bant Combo,1,0,0,1,100.0
W-U-R-G Domain,Orzhov Aggro,0,1,0,1,0.0
Abzan Combo,Azorius Belcher,1,0,0,1,100.0
Abzan Combo,Dimir Murktide,0,1,0,1,0.0
Abzan Combo,Boros Storm,0,1,0,1,0.0
Abzan Combo,Izzet Storm,0,1,0,1,0.0
Boros Combo,W-U-R-G Aggro,0,1,0,1,0.0
Bant Combo,Dimir Murktide,0,1,0,1,0.0
Bant Combo,Temur Eldrazi,0,1,0,1,0.0
Bant Combo,W-U-R-G Domain,0,1,0,1,0.0
Esper,Mardu Aggro,0,1,0,1,0.0
Esper,Boros Storm,0,1,0,1,0.0
Esper,Gruul Eldrazi,0,1,0,1,0.0
W-U-B-G Amulet Titan,Azorius Belcher,0,1,0,1,0.0
W-U-B-G Amulet Titan,Dimir Mill,0,1,0,1,0.0
W-U-B-G Amulet Titan,Temur Eldrazi,0,1,0,1,0.0
