archetype_a,archetype_b,win,loss,draw,games,winrate
Abzan Combo,Dimir Oculus,1,0,0,1,100.0
Azorius,Izzet Aggro,1,0,0,1,100.0
Azorius,Jund Midrange,1,0,0,1,100.0
Azorius,Boros Energy,0,0,1,1,
Azorius,Esper Aggro,0,1,0,1,0.0
Azorius,Grixis Murktide,0,1,0,1,0.0
Azorius,Orzhov Midrange,0,1,0,1,0.0
W-U-R-G Domain,Jeskai Aggro,0,1,0,1,0.0
W-U-R-G Domain,Izzet,1,0,0,1,100.0
W-U-R-G Domain,Boros Energy,1,0,0,1,100.0
W-U-R-G Domain,Gruul Eldrazi,0,1,0,1,0.0
W-U-R-G Domain,Jeskai Hammer Time,0,1,0,1,0.0
W-U-R-G Domain,Dimir Oculus,0,0,1,1,
Dimir Oculus,Boros Storm,1,0,0,1,100.0
Dimir Oculus,Mono-Blue Merfolk,0,1,0,1,0.0
Dimir Oculus,Azorius Belcher,1,0,0,1,100.0
Dimir Oculus,Dimir Mill,0,1,0,1,0.0
Dimir Oculus,Gruul Eldrazi,0,1,0,1,0.0
Dimir Oculus,W-U-R-G Domain,0,0,1,1,
Dimir Oculus,Boros Energy,0,1,0,1,0.0
Dimir Oculus,Izzet Aggro,1,0,0,1,100.0
Dimir Oculus,Esper Aggro,0,1,0,1,0.0
Dimir Oculus,Mono-Green Eldrazi,0,1,0,1,0.0
Dimir Oculus,Jeskai Aggro,1,0,0,1,100.0
Dimir Oculus,Abzan Combo,0,1,0,1,0.0
Jeskai Aggro,W-U-R-G Domain,1,0,0,1,100.0
Jeskai Aggro,Gruul Combo,1,0,0,1,100.0
Jeskai Aggro,Jund Hollow End,0,1,0,1,0.0
Gruul Eldrazi,Dimir Mill,0,1,0,1,0.0
Esper,Izzet Eldrazi,1,0,0,1,100.0
Esper,Orzhov Midrange,0,1,0,1,0.0
Esper,Abzan Combo,1,0,0,1,100.0
Esper,Grixis Murktide,0,1,0,1,0.0
Boros Energy,Jund Hollow End,0,1,0,1,0.0
Boros Energy,Colorless Eldrazi,1,0,0,1,100.0
Jeskai Aggro,Izzet,0,1,0,1,0.0
Jeskai Aggro,Dimir Oculus,0,1,0,1,0.0
Jeskai Aggro,Boros Aggro,1,0,0,1,100.0
Izzet Aggro,Esper Midrange,0,1,0,1,0.0
Izzet Aggro,Jeskai Aggro,0,1,0,1,0.0
Izzet Aggro,Izzet,0,1,0,1,0.0
Izzet Aggro,Boros Aggro,1,0,0,1,100.0
Izzet Aggro,Izzet Aggro,1,1,0,2,50.0
Izzet Aggro,Mono-Green Eldrazi,0,1,0,1,0.0
Colorless Eldrazi,Jeskai Hammer Time,0,0,1,1,
Colorless Eldrazi,Esper Aggro,0,1,0,1,0.0
Colorless Eldrazi,Izzet Aggro,1,1,0,2,50.0
Colorless Eldrazi,Grixis Combo,0,1,0,1,0.0
Colorless Eldrazi,Boros Energy,0,1,0,1,0.0
Boros Storm,Dimir Oculus,0,1,0,1,0.0
Boros Storm,Jund Hollow End,1,0,0,1,100.0
Boros Storm,Orzhov Midrange,0,1,0,1,0.0
Boros Storm,Boros Energy,0,1,0,1,0.0
Azorius Belcher,Grixis Murktide,0,1,0,1,0.0
Azorius Belcher,Boros Aggro,1,0,0,1,100.0
Azorius Belcher,Dimir Oculus,0,1,0,1,0.0
Azorius Belcher,Izzet Aggro,0,1,0,1,0.0
Izzet Aggro,Mono-Blue Merfolk,0,1,0,1,0.0
Izzet Aggro,Izzet Eldrazi,0,1,0,1,0.0
Izzet Eldrazi,Esper,0,1,0,1,0.0
Izzet Eldrazi,Mono-Green Eldrazi,0,1,0,1,0.0
Izzet Eldrazi,Izzet Aggro,1,0,0,1,100.0
Izzet Eldrazi,Gruul Combo,0,1,0,1,0.0
Jund Midrange,Abzan Combo,1,0,0,1,100.0
Jund Midrange,Azorius,0,1,0,1,0.0
Jund Midrange,Esper,0,1,0,1,0.0
Jund Midrange,Gruul Eldrazi,0,1,0,1,0.0
Izzet,Boros Energy,0,2,0,2,0.0
Izzet,Izzet Aggro,1,0,0,1,100.0
Izzet,Abzan Combo,0,1,0,1,0.0
Boros Aggro,Boros Energy,0,2,0,2,0.0
Boros Aggro,Azorius Belcher,0,1,0,1,0.0
Boros Aggro,Izzet Aggro,0,1,0,1,0.0
Boros Aggro,Jeskai Aggro,0,1,0,1,0.0
Orzhov Midrange,Dimir Mill,0,1,0,1,0.0
Orzhov Midrange,Jund Hollow End,0,1,0,1,0.0
