archetype_a,archetype_b,win,loss,draw,games,winrate
Mono-Blue Belcher,Esper Blink,14,18,0,32,43.8
Mono-Blue Belcher,Azorius Blink,1,3,0,4,25.0
Mono-Blue Belcher,Eldrazi Tron,14,8,0,22,63.6
Mono-Blue Belcher,Eldrazi Ramp,4,6,0,10,40.0
Mono-Blue Belcher,Izzet Prowess,4,15,0,19,21.1
Mono-Blue Belcher,Domain Zoo,11,14,0,25,44.0
Mono-Blue Belcher,Esper Goryo's,23,19,1,43,54.8
Mono-Blue Belcher,Boros Energy,14,9,1,24,60.9
Mono-Blue Belcher,Jeskai Blink,5,7,0,12,41.7
Mono-Blue Belcher,Amulet Titan,20,16,1,37,55.6
Mono-Blue Belcher,Izzet Affinity,6,22,1,29,21.4
Izzet Affinity,Mono-Green Broodscale,11,6,1,18,64.7
Izzet Affinity,Eldrazi Ramp,7,9,0,16,43.8
Izzet Affinity, Amulet Titan,1,1,0,2,50.0
Izzet Affinity,Gruul Broodscale,3,10,0,13,23.1
Amulet Titan,Eldrazi Ramp,22,8,3,33,73.3
Izzet Affinity,W-U-B-G Goryo's Vengeance,1,0,0,1,100.0
Amulet Titan,Dimir Mill,4,11,0,15,26.7
Domain Zoo,Domain Zoo,26,26,0,52,50.0
Domain Zoo,Izzet Prowess,38,26,0,64,59.4
Domain Zoo,Amulet Titan,34,42,3,79,44.7
Domain Zoo,Boros Energy,27,25,0,52,51.9
Domain Zoo,Jeskai Control (Kaheera),1,1,0,2,50.0
Domain Zoo,Azorius Control (Kaheera),9,11,0,20,45.0
Domain Zoo,Abzan Birthing Ritual,5,3,0,8,62.5
Domain Zoo,Azorius Blink,7,2,0,9,77.8
Domain Zoo,Mono-Blue Belcher,14,11,0,25,56.0
Domain Zoo,Eldrazi Ramp,6,8,0,14,42.9
Domain Zoo,Mono-Green Broodscale,8,8,0,16,50.0
Domain Zoo,Esper Goryo's,21,20,0,41,51.2
Domain Zoo,Jeskai Blink,3,15,1,19,16.7
Simic Birthing Ritual,Esper Blink,3,0,0,3,100.0
Simic Birthing Ritual,Eldrazi Tron,2,3,0,5,40.0
Simic Birthing Ritual,Izzet Prowess,2,3,0,5,40.0
Simic Birthing Ritual,Jeskai Blink,3,1,0,4,75.0
Simic Birthing Ritual,Amulet Titan,9,3,1,13,75.0
Simic Birthing Ritual,Izzet Affinity,2,3,0,5,40.0
Simic Birthing Ritual,Dimir Midrange,1,0,0,1,100.0
Simic Birthing Ritual,Mono-Green Broodscale,0,1,0,1,0.0
Simic Birthing Ritual,Boros Energy,2,3,0,5,40.0
Simic Birthing Ritual,Izzet Control,1,0,0,1,100.0
Jeskai Blink,Living End,1,1,0,2,50.0
Jeskai Blink,Simic Birthing Ritual,1,3,0,4,25.0
Jeskai Blink,Orzhov Control,1,0,0,1,100.0
Jeskai Blink,Mono-Blue Belcher,7,5,0,12,58.3
Jeskai Blink,Eldrazi Tron,9,7,0,16,56.2
Jeskai Blink,Azorius Blink,4,2,1,7,66.7
Amulet Titan,Living End,5,1,0,6,83.3
Amulet Titan,Izzet Eldrazi,1,2,0,3,33.3
Amulet Titan,Mono-Green Amulet Titan,2,1,0,3,66.7
Jeskai Control,Izzet Affinity,1,1,0,2,50.0
Jeskai Control,Amulet Titan,3,1,0,4,75.0
Jeskai Control,Esper Blink,2,4,0,6,33.3
Jeskai Control,Gruul Broodscale,2,0,0,2,100.0
Jeskai Control,Jeskai Blink,3,0,0,3,100.0
Jeskai Control,Boros Energy,0,1,0,1,0.0
Jeskai Control,Mono-Green Broodscale,1,3,0,4,25.0
Jeskai Control,Eldrazi Tron,2,3,0,5,40.0
Jeskai Control,Simic Neoform,2,0,0,2,100.0
Gruul Broodscale,Esper Goryo's,9,10,0,19,47.4
Gruul Broodscale,Amulet Titan,9,6,0,15,60.0
Gruul Broodscale,Izzet Affinity,10,3,0,13,76.9
Gruul Broodscale,Boros Energy,7,4,0,11,63.6
Gruul Broodscale,Izzet Prowess,5,5,0,10,50.0
Gruul Broodscale,Eldrazi Tron,8,5,2,15,61.5
Gruul Broodscale,Jeskai Control,0,2,0,2,0.0
Gruul Broodscale,Mono-Blue Belcher,3,0,0,3,100.0
Gruul Broodscale,Jeskai Blink,1,6,0,7,14.3
Gruul Broodscale,Domain Zoo,6,9,0,15,40.0
Gruul Broodscale,Esper Blink,6,3,1,10,66.7
Gruul Broodscale,Dimir Mill,1,2,0,3,33.3
Azorius Control (Kaheera),Mono-Blue Merfolk,1,0,0,1,100.0
Azorius Control (Kaheera),Izzet Control,0,1,0,1,0.0
Eldrazi Tron,Esper Goryo's,35,22,1,58,61.4
Eldrazi Tron,Simic Birthing Ritual,3,2,0,5,60.0
Eldrazi Tron,Amulet Titan,31,58,0,89,34.8
Eldrazi Tron,Eldrazi Tron,24,24,2,50,50.0
Eldrazi Tron,Gruul Broodscale,5,8,2,15,38.5
Eldrazi Tron,W-U-B-G Goryo's Vengeance,2,0,0,2,100.0
Eldrazi Tron,Domain Zoo,19,22,0,41,46.3
Eldrazi Tron,Izzet Affinity,17,20,2,39,45.9
Eldrazi Tron,Dimir Midrange,3,1,0,4,75.0
Eldrazi Tron,Azorius Blink,10,13,0,23,43.5
Jeskai Blink,Jeskai Affinity,1,0,0,1,100.0
Jeskai Blink,Golgari Midrange,1,0,0,1,100.0
Esper Goryo's,Izzet Prowess,36,27,1,64,57.1
Esper Goryo's,Esper Blink,28,36,3,67,43.8
Esper Goryo's,Grixis Oculus,8,2,0,10,80.0
Esper Goryo's,Ruby Storm,8,4,0,12,66.7
Esper Goryo's,Eldrazi Tron,22,35,1,58,38.6
Esper Goryo's,Esper Goryo's,39,39,2,80,50.0
 Amulet Titan,Esper Blink,0,1,0,1,0.0
 Amulet Titan,Esper Goryo's,3,0,0,3,100.0
 Amulet Titan,Jeskai Ascendancy,1,0,0,1,100.0
 Amulet Titan,Lantern Control,1,0,0,1,100.0
 Amulet Titan,Izzet Affinity,1,1,0,2,50.0
 Amulet Titan,Azorius Blink,0,1,0,1,0.0
 Amulet Titan,Amulet Titan,2,0,0,2,100.0
 Amulet Titan,Domain Zoo,2,0,0,2,100.0
 Amulet Titan,Boros Energy,0,1,0,1,0.0
 Amulet Titan,Dimir Midrange,1,0,0,1,100.0
Jeskai Control (Kaheera),Amulet Titan,4,1,0,5,80.0
Jeskai Control (Kaheera),Esper Goryo's,1,1,0,2,50.0
Jeskai Control (Kaheera),Domain Zoo,1,1,0,2,50.0
Jeskai Control (Kaheera),Izzet Twin,1,0,0,1,100.0
Jeskai Control (Kaheera),Izzet Prowess,2,0,0,2,100.0
Jeskai Control (Kaheera),Mono-Blue Belcher,1,0,0,1,100.0
Jeskai Control (Kaheera),Izzet Affinity,0,1,0,1,0.0
Jeskai Control (Kaheera),Gruul Broodscale,1,0,0,1,100.0
Eldrazi Tron,Orzhov Blink,2,0,0,2,100.0
Eldrazi Tron,Mono-Blue Belcher,8,14,0,22,36.4
Eldrazi Tron,Ruby Storm,1,7,1,9,12.5
Eldrazi Tron,Mono-Green Broodscale,4,11,0,15,26.7
Eldrazi Tron,Jeskai Blink,7,9,0,16,43.8
Eldrazi Tron,Izzet Prowess,35,23,0,58,60.3
Simic Birthing Ritual,Eldrazi Aggro,1,0,0,1,100.0
Simic Birthing Ritual,Mono-Blue Tron,0,1,0,1,0.0
Simic Birthing Ritual,Azorius Control,2,0,0,2,100.0
Simic Birthing Ritual,Gruul Broodscale,1,1,0,2,50.0
Simic Birthing Ritual,Mono-Blue Belcher,1,0,0,1,100.0
Simic Birthing Ritual,Simic Neoform,1,0,0,1,100.0
Domain Zoo,Gruul Broodscale,9,6,0,15,60.0
Domain Zoo,Mono-Blue Merfolk,1,0,0,1,100.0
Domain Zoo,Four-Color Birthing Ritual,1,1,0,2,50.0
Domain Zoo,Izzet Affinity,20,21,0,41,48.8
Esper Blink,Boros Energy,25,26,3,54,49.0
Esper Blink,Eldrazi Ramp,8,8,1,17,50.0
Esper Blink,Azorius Blink,6,6,1,13,50.0
Esper Blink,Ruby Storm,3,2,0,5,60.0
Esper Blink,Jeskai Control,4,2,0,6,66.7
Izzet Affinity,Abzan Birthing Ritual,3,2,0,5,60.0
Izzet Affinity,Eldrazi Tron,20,17,2,39,54.1
Jeskai Blink,Esper Midrange,2,0,0,2,100.0
Jeskai Blink,Mono-Black Necrodominance,2,0,0,2,100.0
Eldrazi Ramp,Mono-Green Broodscale,5,2,2,9,71.4
Eldrazi Ramp,Azorius Blink,2,1,0,3,66.7
Eldrazi Ramp,Izzet Prowess,10,10,1,21,50.0
Eldrazi Ramp,Gruul Broodscale,4,3,0,7,57.1
Eldrazi Ramp,Dimir Midrange,2,1,0,3,66.7
Esper Goryo's,Grixis Midrange,1,0,0,1,100.0
Esper Goryo's,Izzet Twin,1,0,0,1,100.0
Esper Goryo's,Dimir Midrange,3,8,0,11,27.3
Esper Goryo's,Azorius Blink,3,11,5,19,21.4
Esper Goryo's,Simic Birthing Ritual,3,2,0,5,60.0
Azorius Control (Kaheera),Dimir Death's Shadow,1,0,0,1,100.0
Azorius Control (Kaheera),Dimir Oculus,0,1,0,1,0.0
Azorius Control (Kaheera),Mono-Blue Belcher,3,4,1,8,42.9
Azorius Control (Kaheera),Mono-Green Broodscale,3,5,0,8,37.5
Azorius Control (Kaheera),Simic Birthing Ritual,0,1,0,1,0.0
Esper Blink,Eldrazi Tron,16,20,1,37,44.4
Esper Blink,Esper Control,0,1,0,1,0.0
Amulet Titan,Mono-Green roodscale,1,2,1,4,33.3
Amulet Titan,Azorius Combo (Kaheera),0,1,2,3,0.0
Boros Energy,Dimir Midrange,3,2,0,5,60.0
Boros Energy,Azorius Control,5,2,1,8,71.4
Amulet Titan,Ruby Storm,5,11,0,16,31.2
Amulet Titan,Colorless Eldrazi,6,3,0,9,66.7
Amulet Titan,Mono-Blue Belcher,16,20,1,37,44.4
Gruul Broodscale,Gruul Broodscale,4,4,0,8,50.0
Gruul Broodscale,Izzet Eldrazi,0,1,0,1,0.0
Gruul Broodscale,Azorius Blink,2,2,0,4,50.0
Mono-Blue Belcher,Mono-Blue Belcher,6,6,0,12,50.0
Mono-Blue Belcher,Dimir Oculus,1,0,0,1,100.0
Mono-Blue Belcher,Ruby Storm,4,4,0,8,50.0
Mono-Blue Belcher,Jeskai Control (Kaheera),0,1,0,1,0.0
Izzet Affinity,Burn,1,1,0,2,50.0
Izzet Control,Izzet Affinity,2,1,0,3,66.7
Izzet Control,Esper Midrange,1,0,0,1,100.0
Izzet Control,Boros Energy,1,0,0,1,100.0
Izzet Control,Mono-Blue Belcher,1,0,0,1,100.0
Izzet Control,Ruby Storm,2,0,0,2,100.0
Izzet Control,Amulet Titan,1,0,0,1,100.0
Izzet Control,Izzet Prowess,0,1,0,1,0.0
Izzet Control,Mono-Green Broodscale,0,1,0,1,0.0
Izzet Control,Azorius Control (Kaheera),1,0,0,1,100.0
Izzet Control,Simic Neoform,0,1,0,1,0.0
Izzet Control,Esper Goryo's,1,0,0,1,100.0
Izzet Control,Simic Birthing Ritual,0,1,0,1,0.0
Jeskai Blink,Simic Neoform,3,1,0,4,75.0
Jeskai Blink,Abzan Birthing Ritual,2,3,0,5,40.0
Jeskai Blink,Dimir Midrange,2,1,1,4,66.7
Domain Zoo,Azorius Control,5,0,0,5,100.0
Domain Zoo,Esper Mill,1,0,0,1,100.0
Domain Zoo,Esper Blink,15,20,0,35,42.9
Domain Zoo,Dimir Midrange,2,5,0,7,28.6
Domain Zoo,Rakdos Prowess,1,0,0,1,100.0
Domain Zoo,Eldrazi Tron,22,19,0,41,53.7
Domain Zoo,Dimir Mill,3,3,0,6,50.0
Simic Neoform,Esper Goryo's,2,3,0,5,40.0
Simic Neoform,Eldrazi Tron,3,0,0,3,100.0
Simic Neoform,Mono-Green Broodscale,1,0,0,1,100.0
Simic Neoform,Amulet Titan,6,0,0,6,100.0
Simic Neoform,Izzet Prowess,1,2,0,3,33.3
Simic Neoform,Domain Zoo,3,2,0,5,60.0
Simic Neoform,Mono-Blue Belcher,3,1,0,4,75.0
Simic Neoform,Esper Blink,2,1,0,3,66.7
Simic Neoform,Simic Birthing Ritual,0,1,0,1,0.0
Simic Neoform,Izzet Control,1,0,0,1,100.0
Simic Neoform,Eldrazi Ramp,0,1,0,1,0.0
Simic Neoform,Jeskai Control,0,2,0,2,0.0
Dimir Mill,Esper Goryo's,1,2,0,3,33.3
Dimir Mill,Orzhov Blink,1,0,0,1,100.0
Dimir Mill,Gruul Broodscale,2,1,0,3,66.7
Dimir Mill,Mono-Blue Belcher,2,0,0,2,100.0
Dimir Mill,Jeskai Control,1,1,0,2,50.0
Dimir Mill,Izzet Prowess,1,2,0,3,33.3
Dimir Mill,Domain Zoo,3,3,0,6,50.0
Dimir Mill,Amulet Titan,11,4,0,15,73.3
Dimir Mill,Eldrazi Ramp,3,1,0,4,75.0
Dimir Mill,Boros Energy,2,1,0,3,66.7
Dimir Mill,Izzet Affinity,1,5,0,6,16.7
Izzet Prowess,Golgari Broodscale,1,1,0,2,50.0
Izzet Prowess,Esper Mill,2,0,0,2,100.0
Azorius Blink,Eldrazi Tron,13,10,0,23,56.5
Azorius Blink,Esper Goryo's,11,3,5,19,78.6
Azorius Blink,Esper Blink,6,6,1,13,50.0
Azorius Blink,Dimir Oculus,1,0,0,1,100.0
Azorius Blink,Domain Zoo,2,7,0,9,22.2
Azorius Blink,Jeskai Ascendancy,1,0,0,1,100.0
Azorius Blink,Amulet Titan,12,14,1,27,46.2
Azorius Blink,Azorius Control (Kaheera),1,5,0,6,16.7
Azorius Blink,Boros Energy,10,12,3,25,45.5
Azorius Blink,Izzet Affinity,5,8,0,13,38.5
Esper Goryo's,Gruul Broodscale,10,9,0,19,52.6
Esper Goryo's,Izzet Affinity,16,40,1,57,28.6
Esper Goryo's,Abzan Birthing Ritual,5,5,0,10,50.0
Esper Goryo's,Eldrazi Ramp,11,14,0,25,44.0
Domain Zoo, Amulet Titan,0,2,0,2,0.0
Izzet Prowess,Eldrazi Ramp,10,10,1,21,50.0
Gruul Broodscale,Simic Birthing Ritual,1,1,0,2,50.0
Gruul Broodscale,Simic Neoform,1,0,0,1,100.0
Gruul Broodscale,Mono-Green Broodscale,1,2,1,4,33.3
Gruul Broodscale,Jeskai Control (Kaheera),0,1,0,1,0.0
Izzet Affinity,Colorless Eldrazi,2,0,0,2,100.0
Izzet Prowess,Jeskai Control (Kaheera),0,2,0,2,0.0
Esper Goryo's,Dimir Mill,2,1,0,3,66.7
Izzet Affinity,Golgari Yawgmoth,1,2,0,3,33.3
Amulet Titan,Temur Omniscience,4,0,0,4,100.0
Amulet Titan,Bant Blink,1,0,0,1,100.0
Amulet Titan,Azorius Blink,14,12,1,27,53.8
Amulet Titan,Izzet Twin,1,0,0,1,100.0
Amulet Titan,Abzan Birthing Ritual,4,5,0,9,44.4
Amulet Titan,Izzet Control,0,1,0,1,0.0
Amulet Titan,Selesnya Tron,1,0,0,1,100.0
Esper Blink,Abzan Birthing Ritual,4,3,0,7,57.1
Eldrazi Tron,Goblins,1,0,0,1,100.0
Eldrazi Tron,Esper Blink,20,16,1,37,55.6
Eldrazi Tron,Jeskai Control,3,2,0,5,60.0
Domain Zoo,Ruby Storm,5,5,0,10,50.0
Azorius Blink,Jeskai Blink,2,4,1,7,33.3
Azorius Blink,Grixis Oculus,0,1,0,1,0.0
Azorius Blink,Izzet Prowess,6,6,0,12,50.0
Azorius Blink,Dimir Mill,1,1,0,2,50.0
Azorius Blink,Mono-Green Broodscale,4,4,0,8,50.0
Azorius Blink,Ruby Storm,1,3,0,4,25.0
Esper Blink,Esper Blink,15,15,0,30,50.0
Esper Blink,Dredge,1,0,0,1,100.0
Izzet Prowess,Dimir Oculus,1,0,0,1,100.0
Amulet Titan,Esper Midrange,1,2,0,3,33.3
Izzet Affinity,Orzhov Blink,1,1,0,2,50.0
Izzet Affinity,Golgari Midrange,1,0,0,1,100.0
Domain Zoo,Colorless Eldrazi,0,1,0,1,0.0
Domain Zoo,Goblins,1,0,0,1,100.0
Esper Blink,Mono-Blue Belcher,18,14,0,32,56.2
Esper Blink,Gruul Broodscale,3,6,1,10,33.3
Esper Blink,Azorius Control (Kaheera),4,6,0,10,40.0
Izzet Affinity,Four-Color Blink,1,1,0,2,50.0
Amulet Titan,Grixis Control (Lutri),2,0,0,2,100.0
Amulet Titan,Esper Control,1,0,0,1,100.0
Esper Goryo's,Jeskai Control (Kaheera),1,1,0,2,50.0
Esper Goryo's,Azorius Control (Kaheera),8,12,2,22,40.0
Esper Goryo's,Golgari Yawgmoth,3,2,0,5,60.0
Esper Goryo's,Four-Color Control,0,1,0,1,0.0
Burn,Esper Blink,2,1,0,3,66.7
Burn,Azorius Control (Kaheera),0,1,0,1,0.0
Burn,Golgari Broodscale,0,1,0,1,0.0
Burn,Golgari Yawgmoth,1,0,0,1,100.0
Burn,Mono-Green Broodscale,1,0,0,1,100.0
Burn,Izzet Prowess,0,1,0,1,0.0
Burn,Eldrazi Tron,1,0,0,1,100.0
Burn,Simic Neoform,1,0,0,1,100.0
Burn,Gruul Broodscale,1,0,0,1,100.0
Burn,Domain Zoo,0,1,0,1,0.0
Burn,Izzet Affinity,1,1,0,2,50.0
Burn,Four-Color Control,1,0,0,1,100.0
Burn,Amulet Titan,1,0,0,1,100.0
Amulet Titan,Mono-Blue Tron,1,0,0,1,100.0
Esper Blink,Orzhov Control,1,0,0,1,100.0
Eldrazi Tron,Eldrazi Ramp,8,8,0,16,50.0
Eldrazi Tron,Azorius Control (Kaheera),6,7,2,15,46.2
Domain Zoo,Sultai Oculus,1,0,0,1,100.0
Domain Zoo,Simic Neoform,2,3,0,5,40.0
Simic Birthing Ritual,Esper Goryo's,2,3,0,5,40.0
Simic Birthing Ritual,Four-Color Blink,1,0,0,1,100.0
Simic Birthing Ritual,Dimir Mill,1,0,0,1,100.0
Simic Birthing Ritual,Eldrazi Ramp,1,0,0,1,100.0
Simic Birthing Ritual,Azorius Control (Kaheera),1,0,0,1,100.0
Izzet Affinity,Golgari Broodscale,1,0,0,1,100.0
Eldrazi Tron,Abzan Birthing Ritual,5,4,0,9,55.6
Eldrazi Tron,Boros Energy,15,25,1,41,37.5
Jeskai Blink,Jeskai Control,0,3,0,3,0.0
Azorius Blink,Mono-Blue Belcher,3,1,0,4,75.0
Azorius Blink,Mono-Blue Tron,1,0,0,1,100.0
Azorius Blink,Abzan Birthing Ritual,2,1,0,3,66.7
Azorius Blink,Izzet Eldrazi,1,0,0,1,100.0
Esper Blink,Lantern Control,0,1,0,1,0.0
