archetype_a,archetype_b,win,loss,draw,games,winrate
Boros Energy,Izzet Prowess,7,2,0,9,77.8
Boros Energy,Izzet Metalcraft,2,1,0,3,66.7
Boros Energy,Esper Blink,5,5,0,10,50.0
Boros Energy,Colorless,2,1,0,3,66.7
Boros Energy,Golgari Yawgmoth,3,2,0,5,60.0
Boros Energy,Mono-Red Ruby Storm,2,3,0,5,40.0
Boros Energy,Jeskai Midrange,2,1,0,3,66.7
Boros Energy,Boros Energy,11,11,2,24,50.0
Boros Energy,W-U-B-G Goryo's,4,4,0,8,50.0
Boros Energy,Izzet Affinity,5,4,0,9,55.6
Boros Energy,Boros,1,1,0,2,50.0
Boros Energy,W-U-R-G Domain Zoo,3,6,0,9,33.3
Boros Energy,Izzet Burn,2,1,0,3,66.7
Mono-Blue Belcher,Izzet Affinity,1,0,0,1,100.0
Mono-Blue Belcher,W-U-B-R-G Combo,1,0,0,1,100.0
Mono-Blue Belcher,Temur Combo,1,1,0,2,50.0
Mono-Blue Belcher,Gruul Eldrazi Ramp,0,2,0,2,0.0
Mono-Blue Belcher,Simic Neoform,1,0,0,1,100.0
Mono-Blue Belcher,Mono-Red Storm,1,0,0,1,100.0
Temur Combo,Golgari Combo,1,0,0,1,100.0
Temur Combo,Izzet Metalcraft,1,0,0,1,100.0
Temur Combo,Simic Neoform,0,1,0,1,0.0
Mono-Red Storm,Mono-Red Burn,1,0,0,1,100.0
Mono-Red Storm,Mono-Red Ruby Storm,1,1,0,2,50.0
Mono-Red Storm,Jeskai Blink,1,0,0,1,100.0
Mono-Red Storm,W-U-R-G Domain Zoo,1,0,0,1,100.0
Mono-Red Storm,Abzan Samwise Gamgee Combo,1,0,0,1,100.0
Mono-Red Storm,Mono-Blue Belcher,0,1,0,1,0.0
Mono-Red Storm,W-U-B-G Living End,1,0,0,1,100.0
Gruul Eldrazi Ramp,Dimir Control,0,0,1,1,
Gruul Eldrazi Ramp,Grixis,1,0,0,1,100.0
Gruul Eldrazi Ramp,Esper,1,0,0,1,100.0
W-U-R-G Domain Zoo,Gruul Eldrazi Ramp,0,2,1,3,0.0
W-U-R-G Domain Zoo,Izzet Eldrazi,1,0,0,1,100.0
W-U-R-G Domain Zoo,Dimir Control,1,0,0,1,100.0
W-U-R-G Domain Zoo,Dimir,1,0,0,1,100.0
W-U-R-G Domain Zoo,Izzet Affinity,2,4,0,6,33.3
W-U-R-G Domain Zoo,Boros Energy,6,3,0,9,66.7
W-U-R-G Domain Zoo,Bant Living End,1,0,0,1,100.0
W-U-R-G Domain Zoo,Esper Blink,1,0,1,2,100.0
W-U-R-G Domain Zoo,Simic Ritual,0,1,0,1,0.0
W-U-R-G Domain Zoo,Gruul Aggro,1,0,0,1,100.0
W-U-R-G Domain Zoo,Mono-Red Dredge,1,0,0,1,100.0
W-U-R-G Domain Zoo,Golgari Yawgmoth,1,0,0,1,100.0
Boros Aggro,Sultai Living End,0,0,1,1,
Boros Aggro,Grixis,0,1,0,1,0.0
Boros Aggro,W-U-R-G Aggro,2,0,0,2,100.0
Boros Aggro,Golgari Yawgmoth,2,0,0,2,100.0
Boros Aggro,Izzet Aggro,1,0,0,1,100.0
Boros Aggro,Jeskai Control,2,0,0,2,100.0
Boros Aggro,Azorius Control (Kaheera),0,1,0,1,0.0
Boros Aggro,Gruul Eldrazi Ramp,1,0,0,1,100.0
Boros Aggro,Jeskai Blink,1,0,0,1,100.0
Boros Energy,Jeskai Blink,4,3,0,7,57.1
Boros Energy,Mono-Blue Belcher,3,6,0,9,33.3
Boros Energy,Temur Combo,0,3,0,3,0.0
Sultai Living End,Boros Energy,2,3,0,5,40.0
Sultai Living End,Gruul Eldrazi Aggro,1,0,0,1,100.0
Sultai Living End,Sultai Living End,1,1,0,2,50.0
Sultai Living End,W-U-R-G Domain Zoo,1,0,0,1,100.0
Sultai Living End,Simic Neoform,1,0,0,1,100.0
Sultai Living End,Izzet Affinity,0,1,0,1,0.0
Sultai Living End,Temur Combo,0,1,0,1,0.0
Sultai Living End,Mono-Red Ruby Storm,0,1,0,1,0.0
W-U-B-G Living End,Bant Living End,1,0,0,1,100.0
W-U-B-G Living End,Mono-Red Ruby Storm,2,1,0,3,66.7
W-U-B-G Living End,Simic Ritual,1,0,0,1,100.0
W-U-B-G Living End,Boros Energy,1,0,0,1,100.0
W-U-B-G Living End,Mono-Red Storm,0,1,0,1,0.0
Boros Aggro,Boros Energy,4,1,0,5,80.0
Boros Aggro,Izzet Prowess,1,0,0,1,100.0
Boros Aggro,Mono-Red Combo,1,0,0,1,100.0
Boros Aggro,Temur Combo,0,2,0,2,0.0
Boros Aggro,Simic Ritual,1,0,0,1,100.0
Boros,Colorless Eldrazi Tron,1,0,0,1,100.0
Boros,W-U-R-G Aggro,0,1,0,1,0.0
Boros,Boros Energy,1,1,0,2,50.0
Boros,Grixis Affinity,1,0,0,1,100.0
Boros,Rakdos,1,0,0,1,100.0
Boros,Gruul Eldrazi Ramp,1,0,0,1,100.0
Boros,Izzet Affinity,0,1,0,1,0.0
W-U-R-G Domain Zoo,Jeskai Wizards,0,1,0,1,0.0
W-U-R-G Domain Zoo,Abzan Samwise Gamgee Combo,1,0,0,1,100.0
W-U-R-G Domain Zoo,Mono-Green Amulet Titan,0,2,0,2,0.0
W-U-R-G Domain Zoo,Boros Aggro,2,1,0,3,66.7
W-U-R-G Domain Zoo,Mono-Red Combo,1,0,0,1,100.0
W-U-R-G Domain Zoo,Jeskai Midrange,0,1,0,1,0.0
Mono-Green Amulet Titan,Mono-Red Ruby Storm,0,3,0,3,0.0
Mono-Green Amulet Titan,Jeskai Blink,1,0,0,1,100.0
Mono-Green Amulet Titan,W-U-R-G Domain Zoo,2,0,0,2,100.0
Mono-Green Amulet Titan,Jeskai Control,1,1,0,2,50.0
Mono-Green Amulet Titan,Simic Ritual,1,0,0,1,100.0
Mono-Green Amulet Titan,Mono-Green Amulet Titan,1,1,0,2,50.0
Mono-Green Amulet Titan,Esper Blink,2,0,0,2,100.0
Mono-Green Amulet Titan,Esper,0,1,0,1,0.0
Mono-Green Amulet Titan,Jeskai Affinity,1,0,0,1,100.0
Mono-Green Amulet Titan,W-U-R-G Omnath,0,1,0,1,0.0
Mono-Green Amulet Titan,Dimir Control,1,0,0,1,100.0
Mono-Green Amulet Titan,Boros Energy,1,0,0,1,100.0
Mono-Green Amulet Titan,Mono-Blue Belcher,0,2,0,2,0.0
Mono-Green Amulet Titan,Izzet Affinity,1,0,0,1,100.0
W-U-R-G Aggro,W-U-B-G Goryo's,1,0,0,1,100.0
W-U-R-G Aggro,Boros,1,0,0,1,100.0
W-U-R-G Aggro,Simic Neoform,0,1,0,1,0.0
W-U-R-G Aggro,Boros Aggro,0,2,0,2,0.0
W-U-R-G Aggro,Dimir,0,1,0,1,0.0
W-U-R-G Aggro,Jeskai Control,1,0,0,1,100.0
W-U-R-G Aggro,Jeskai Blink,2,1,0,3,66.7
W-U-R-G Aggro,W-U-R-G Domain Zoo,1,0,0,1,100.0
Dimir,Grixis Combo,1,0,0,1,100.0
Dimir,Sultai Merfolk,1,0,0,1,100.0
Dimir,W-U-R-G Domain Zoo,0,1,0,1,0.0
Dimir,Izzet Affinity,1,1,0,2,50.0
Dimir,W-U-R-G Aggro,1,0,0,1,100.0
Dimir,Boros Energy,3,1,0,4,75.0
Dimir,Simic Neoform,1,0,0,1,100.0
Izzet Burn,Boros Energy,1,2,0,3,33.3
Izzet Burn,Mono-Blue Belcher,1,0,0,1,100.0
Izzet Burn,Mono-Red Combo,0,1,0,1,0.0
Izzet Burn,Sultai Merfolk,1,0,0,1,100.0
Izzet Burn,Abzan Samwise Gamgee Combo,1,0,0,1,100.0
Boros Aggro,Jeskai Midrange,0,1,0,1,0.0
Boros Aggro,Esper Blink,1,1,0,2,50.0
Boros Aggro,Izzet Affinity,1,0,0,1,100.0
Boros Aggro,W-U-R-G Domain Zoo,1,2,0,3,33.3
Boros Aggro,Dimir Midrange,1,0,0,1,100.0
Esper Blink,Izzet Affinity,1,2,0,3,33.3
Esper Blink,Izzet Combo,1,0,0,1,100.0
Esper Blink,Izzet Prowess,1,1,0,2,50.0
Esper Blink,W-U-B-R-G Combo,1,0,0,1,100.0
Esper Blink,Azorius Control (Kaheera),1,1,0,2,50.0
W-U-B-G Goryo's,Boros Energy,4,4,0,8,50.0
W-U-B-G Goryo's,Izzet Affinity,1,7,0,8,12.5
W-U-B-G Goryo's,Gruul,1,0,0,1,100.0
W-U-B-G Goryo's,Bant Living End,0,1,0,1,0.0
W-U-B-G Goryo's,Sultai Merfolk,1,0,0,1,100.0
W-U-B-G Goryo's,Colorless Eldrazi Tron,1,1,0,2,50.0
W-U-B-G Goryo's,Simic Ritual,1,0,0,1,100.0
Sultai,Jeskai Blink,0,1,0,1,0.0
Sultai,Mono-Red Ruby Storm,0,1,0,1,0.0
Sultai,W-U-B-R-G Domain Zoo,1,0,0,1,100.0
Sultai,W-U-R-G Aggro,1,0,0,1,100.0
Sultai,W-U-R-G Domain Zoo,0,1,0,1,0.0
Sultai,W-U-B-G Goryo's,1,0,0,1,100.0
Sultai,Mono-Red Combo,1,0,0,1,100.0
Mono-Blue Belcher,Izzet Burn,0,1,0,1,0.0
Mono-Blue Belcher,W-U-R-G Domain Zoo,0,1,0,1,0.0
Mono-Blue Belcher,Selesnya Broodscale,1,0,0,1,100.0
Mono-Blue Belcher,Jeskai Blink,2,1,0,3,66.7
Mono-Blue Belcher,Simic Ritual,0,1,0,1,0.0
Mono-Blue Belcher,Colorless Eldrazi Tron,1,0,0,1,100.0
Boros Energy,Azorius Control (Kaheera),1,1,0,2,50.0
Boros Energy,Simic Ritual,1,0,0,1,100.0
Boros Energy,Boros Aggro,1,4,0,5,20.0
Boros Energy,Jeskai Wizards,1,0,0,1,100.0
Boros Energy,Izzet Amulet Titan,1,0,0,1,100.0
Simic,Boros Aggro,1,0,0,1,100.0
Simic,Mono-Red Combo,0,1,0,1,0.0
Simic,Grixis Affinity,0,1,0,1,0.0
Simic,Simic Neoform,1,0,0,1,100.0
Simic,W-U-R-G Aggro,0,1,0,1,0.0
Simic,Rakdos,1,0,0,1,100.0
Simic,Izzet Affinity,1,0,0,1,100.0
Simic,Esper Blink,1,0,0,1,100.0
Simic,Gruul Eldrazi Ramp,1,0,0,1,100.0
Esper,Jeskai Blink,1,0,0,1,100.0
Esper,Golgari Yawgmoth,0,0,1,1,
Esper,Boros Energy,2,0,0,2,100.0
Esper,Izzet Aggro,0,0,1,1,
Esper,Colorless,1,0,0,1,100.0
Esper,Mono-Red Ruby Storm,0,1,0,1,0.0
Esper,Mono-Green Amulet Titan,1,0,0,1,100.0
Esper,Gruul Eldrazi Ramp,0,1,0,1,0.0
Boros Energy,Izzet Eldrazi,0,0,1,1,
Boros Energy,Dimir Control,0,1,1,2,0.0
Boros Energy,Sultai Living End,3,2,0,5,60.0
Boros Energy,Izzet Aggro,1,0,1,2,100.0
Simic Ritual,W-U-R-G Domain Zoo,1,0,0,1,100.0
Simic Ritual,Izzet Prowess,1,0,0,1,100.0
Simic Ritual,Dimir,1,1,0,2,50.0
Simic Ritual,W-U-B-G Living End,0,1,0,1,0.0
Simic Ritual,Esper Blink,1,2,0,3,33.3
Simic Ritual,Dimir Control,1,0,0,1,100.0
Simic Ritual,Bant Living End,0,0,1,1,
Izzet Affinity,Jeskai Midrange,1,1,0,2,50.0
Izzet Affinity,Azorius Blink,1,0,0,1,100.0
Izzet Affinity,Dimir,1,1,0,2,50.0
Esper Blink,W-U-B-G Goryo's,0,1,0,1,0.0
Esper Blink,Simic Neoform,2,0,0,2,100.0
Esper Blink,Izzet Amulet Titan,1,0,0,1,100.0
Esper Blink,W-U-R-G Domain Zoo,0,1,1,2,0.0
Esper Blink,Gruul Eldrazi Ramp,1,1,0,2,50.0
Bant Living End,W-U-B-G Living End,0,1,0,1,0.0
Bant Living End,Boros Energy,0,1,0,1,0.0
Bant Living End,Gruul Eldrazi Aggro,1,0,0,1,100.0
Bant Living End,Golgari Yawgmoth,2,0,0,2,100.0
Bant Living End,Gruul Eldrazi Ramp,1,0,0,1,100.0
Bant Living End,W-U-B-G Goryo's,1,0,0,1,100.0
Bant Living End,Simic Ritual,0,0,1,1,
Bant Living End,W-U-R-G Domain Zoo,0,1,0,1,0.0
Jeskai Blink,Izzet Aggro,1,1,0,2,50.0
Jeskai Blink,Boros Energy,3,4,0,7,42.9
Jeskai Blink,Simic Neoform,0,2,0,2,0.0
Jeskai Blink,Izzet Metalcraft,2,0,1,3,100.0
Jeskai Blink,Jeskai Control,2,1,0,3,66.7
Jeskai Blink,W-U-B-G Goryo's,1,1,0,2,50.0
Jeskai Blink,Boros Aggro,0,1,0,1,0.0
Boros Energy,Grixis Combo,3,1,0,4,75.0
Boros Energy,Dimir,1,3,0,4,25.0
Mono-Red Ruby Storm,Simic Ritual,0,1,0,1,0.0
Mono-Red Ruby Storm,Sultai,1,0,0,1,100.0
Mono-Red Ruby Storm,Selesnya Broodscale,1,0,0,1,100.0
Mono-Red Ruby Storm,Gruul,1,0,0,1,100.0
Mono-Red Ruby Storm,W-U-B-R-G Domain Zoo,1,1,0,2,50.0
Mono-Red Ruby Storm,Boros Energy,3,2,0,5,60.0
Mono-Red Ruby Storm,Jeskai Midrange,0,1,0,1,0.0
Simic Ritual,Mono-Red Ruby Storm,1,0,0,1,100.0
Simic Ritual,Mono-Red Dredge,1,0,0,1,100.0
Simic Ritual,Golgari Yawgmoth,1,1,0,2,50.0
Simic Ritual,Mono-Green Amulet Titan,0,1,0,1,0.0
Simic Ritual,Jeskai,1,1,0,2,50.0
Simic Ritual,Mono-Blue Belcher,1,0,0,1,100.0
Simic Ritual,Boros Aggro,0,1,0,1,0.0
Simic Ritual,W-U-B-G Goryo's,0,1,0,1,0.0
Simic Neoform,Izzet Amulet Titan,1,0,0,1,100.0
Simic Neoform,Simic Neoform,1,1,0,2,50.0
Simic Neoform,Jeskai Blink,2,0,0,2,100.0
Simic Neoform,W-U-R-G Aggro,1,0,0,1,100.0
Simic Neoform,Temur Combo,1,0,0,1,100.0
Simic Neoform,Sultai Living End,0,1,0,1,0.0
Simic Neoform,Mono-Blue Belcher,0,1,0,1,0.0
Simic Neoform,Dimir,0,1,0,1,0.0
Mono-Blue Belcher,W-U-B-G Goryo's,1,0,0,1,100.0
Mono-Blue Belcher,Jeskai,1,0,0,1,100.0
Izzet Affinity,W-U-R-G Aggro,1,0,0,1,100.0
Izzet Affinity,Esper Blink,2,1,0,3,66.7
Izzet Affinity,Mono-Green Amulet Titan,0,1,0,1,0.0
Mono-Red Combo,Izzet Affinity,1,0,0,1,100.0
Mono-Red Combo,Simic,1,0,0,1,100.0
Mono-Red Combo,Boros Energy,1,0,0,1,100.0
Mono-Red Combo,Izzet Burn,1,0,0,1,100.0
Mono-Red Combo,Boros Aggro,0,1,0,1,0.0
Mono-Red Combo,Jeskai Blink,1,0,0,1,100.0
Mono-Red Combo,W-U-R-G Domain Zoo,0,1,0,1,0.0
Mono-Red Combo,Sultai,0,1,0,1,0.0
W-U-R-G Domain Zoo,Mono-Blue Belcher,1,0,0,1,100.0
W-U-R-G Domain Zoo,Mono-Red Storm,0,1,0,1,0.0
W-U-R-G Domain Zoo,Sultai,1,0,0,1,100.0
W-U-R-G Domain Zoo,Colorless,1,0,0,1,100.0
W-U-R-G Domain Zoo,W-U-R-G Aggro,0,1,0,1,0.0
Izzet Affinity,Jeskai Control,0,1,0,1,0.0
Izzet Affinity,Mono-Red Dredge,1,0,0,1,100.0
Izzet Affinity,Izzet Prowess,1,0,0,1,100.0
Izzet Affinity,Jeskai Affinity,0,1,0,1,0.0
Izzet Affinity,Jeskai Blink,1,0,0,1,100.0
Gruul Eldrazi Ramp,Dimir Midrange,2,0,0,2,100.0
Gruul Eldrazi Ramp,W-U-R-G Omnath,1,0,0,1,100.0
Gruul Eldrazi Ramp,Dimir,1,0,0,1,100.0
Gruul Eldrazi Ramp,W-U-B-R-G Domain Zoo,1,0,0,1,100.0
Gruul Eldrazi Ramp,Simic,0,1,0,1,0.0
W-U-R-G Domain Zoo,Mono-Green Eldrazi Tron,0,1,0,1,0.0
W-U-R-G Domain Zoo,Colorless Eldrazi Tron,1,0,0,1,100.0
W-U-R-G Domain Zoo,Azorius Control (Kaheera),1,0,0,1,100.0
W-U-R-G Domain Zoo,W-U-B-G Goryo's,1,1,0,2,50.0
W-U-R-G Domain Zoo,W-U-B-R-G Domain Zoo,1,0,0,1,100.0
Mono-Red Ruby Storm,Gruul Eldrazi Aggro,1,0,0,1,100.0
Mono-Red Ruby Storm,W-U-B-G Goryo's,0,1,0,1,0.0
Mono-Red Ruby Storm,Dimir Midrange,1,0,0,1,100.0
Mono-Red Ruby Storm,Mono-Green Eldrazi Tron,1,0,0,1,100.0
Mono-Red Ruby Storm,Dimir Control,1,0,0,1,100.0
Boros Energy,Gruul Eldrazi Ramp,2,5,0,7,28.6
Boros Energy,W-U-R-G Aggro,3,1,0,4,75.0
Boros Energy,W-U-R-G Omnath,1,0,0,1,100.0
Boros Energy,W-U-B-G Living End,0,1,0,1,0.0
Izzet Affinity,W-U-B-R-G Domain Zoo,0,1,0,1,0.0
Izzet Affinity,Colorless Eldrazi Tron,1,1,0,2,50.0
Colorless Eldrazi Tron,Boros,0,1,0,1,0.0
Colorless Eldrazi Tron,W-U-R-G Domain Zoo,0,1,0,1,0.0
Colorless Eldrazi Tron,Izzet Prowess,1,0,0,1,100.0
Colorless Eldrazi Tron,W-U-B-R-G Domain Zoo,1,0,0,1,100.0
Colorless Eldrazi Tron,Jeskai Blink,1,0,0,1,100.0
Colorless Eldrazi Tron,W-U-B-G Goryo's,1,1,0,2,50.0
Colorless Eldrazi Tron,Selesnya Broodscale,1,0,0,1,100.0
Colorless Eldrazi Tron,Mono-Blue Belcher,0,1,0,1,0.0
Boros Energy,Grixis,1,0,0,1,100.0
Jeskai Affinity,Colorless,0,1,0,1,0.0
Jeskai Affinity,Izzet Prowess,1,1,0,2,50.0
Jeskai Affinity,W-U-B-G Goryo's,1,0,0,1,100.0
Jeskai Affinity,Boros Aggro,0,1,0,1,0.0
Jeskai Affinity,Izzet Metalcraft,1,0,0,1,100.0
Jeskai Affinity,Izzet Affinity,1,0,0,1,100.0
Jeskai Affinity,Mono-Green Amulet Titan,0,1,0,1,0.0
Selesnya Broodscale,Izzet Prowess,0,1,0,1,0.0
Selesnya Broodscale,Mono-Red Ruby Storm,0,1,0,1,0.0
Selesnya Broodscale,Mono-Blue Belcher,0,1,0,1,0.0
Selesnya Broodscale,Golgari Yawgmoth,1,0,0,1,100.0
Selesnya Broodscale,Mono-Green Amulet Titan,1,0,0,1,100.0
Selesnya Broodscale,Colorless Eldrazi Tron,0,1,0,1,0.0
Selesnya Broodscale,Dimir Midrange,1,0,0,1,100.0
Colorless Eldrazi Tron,Gruul Eldrazi Aggro,0,1,0,1,0.0
Colorless Eldrazi Tron,Jeskai Control,0,1,0,1,0.0
Colorless Eldrazi Tron,Grixis Combo,1,0,0,1,100.0
Colorless Eldrazi Tron,Izzet Affinity,1,1,0,2,50.0
Colorless Eldrazi Tron,W-U-R-G Omnath,1,0,0,1,100.0
Colorless Eldrazi Tron,W-U-B-R-G Combo,1,0,0,1,100.0
Gruul,Jeskai Midrange,1,0,0,1,100.0
Gruul,W-U-R-G Aggro,1,0,0,1,100.0
Gruul,Mono-Red Ruby Storm,0,1,0,1,0.0
Gruul,W-U-B-G Goryo's,0,1,0,1,0.0
Gruul,Grixis Affinity,0,1,0,1,0.0
Gruul,Grixis Combo,1,0,0,1,100.0
Gruul,Boros Energy,1,0,0,1,100.0
Gruul,Izzet Aggro,1,0,0,1,100.0
Dimir,Mono-Red Dredge,0,1,0,1,0.0
Dimir,Simic Ritual,1,1,0,2,50.0
Dimir,W-U-R-G Omnath,1,0,0,1,100.0
Dimir,W-U-B-R-G Domain Zoo,0,1,0,1,0.0
Dimir,Gruul Eldrazi Ramp,0,1,0,1,0.0
Dimir,Dimir Control,1,0,0,1,100.0
Mono-Blue Belcher,Esper Combo,1,0,0,1,100.0
Mono-Blue Belcher,Izzet Prowess,1,0,0,1,100.0
Boros Energy,Abzan Samwise Gamgee Combo,1,1,0,2,50.0
Gruul Eldrazi Ramp,Izzet Metalcraft,1,0,0,1,100.0
Gruul Eldrazi Ramp,Boros Aggro,0,1,0,1,0.0
Golgari Yawgmoth,Azorius Control (Kaheera),0,0,1,1,
Golgari Yawgmoth,Sultai Living End,1,0,0,1,100.0
Golgari Yawgmoth,Boros Aggro,0,2,0,2,0.0
Golgari Yawgmoth,Izzet Eldrazi,1,0,0,1,100.0
Golgari Yawgmoth,Jeskai Midrange,1,0,0,1,100.0
Golgari Yawgmoth,Izzet Metalcraft,1,2,0,3,33.3
Golgari Yawgmoth,W-U-R-G Domain Zoo,0,1,0,1,0.0
Golgari Yawgmoth,Bant Living End,0,2,0,2,0.0
W-U-R-G Domain Zoo,Bant Neoform,1,0,0,1,100.0
W-U-R-G Domain Zoo,Izzet,1,0,0,1,100.0
W-U-R-G Domain Zoo,Mono-Red Ruby Storm,1,0,0,1,100.0
W-U-R-G Domain Zoo,Jeskai,1,0,0,1,100.0
W-U-R-G Domain Zoo,Sultai Living End,0,1,0,1,0.0
Boros Energy,Golgari Combo,1,0,0,1,100.0
Izzet Prowess,Boros Energy,2,7,0,9,22.2
Izzet Prowess,Gruul Eldrazi Aggro,1,0,0,1,100.0
Izzet Prowess,Jeskai Affinity,1,1,0,2,50.0
Izzet Prowess,Esper Blink,1,1,0,2,50.0
Izzet Prowess,Izzet Affinity,0,1,0,1,0.0
Izzet Prowess,Golgari Yawgmoth,2,0,0,2,100.0
Colorless,Jeskai Affinity,1,0,0,1,100.0
Colorless,Boros Energy,1,2,0,3,33.3
Colorless,Jeskai Control,1,0,0,1,100.0
Colorless,Mono-Red Ruby Storm,1,0,0,1,100.0
Colorless,Esper,0,1,0,1,0.0
Colorless,W-U-R-G Domain Zoo,0,1,0,1,0.0
Gruul Eldrazi Aggro,Colorless Eldrazi Tron,1,0,0,1,100.0
Gruul Eldrazi Aggro,Sultai Living End,0,1,0,1,0.0
Gruul Eldrazi Aggro,Rakdos,1,0,0,1,100.0
Gruul Eldrazi Aggro,Jeskai Control,1,0,0,1,100.0
Gruul Eldrazi Aggro,W-U-B-G Goryo's,1,0,0,1,100.0
Gruul Eldrazi Aggro,Jeskai Midrange,0,1,0,1,0.0
Jeskai Blink,Mono-Red Ruby Storm,0,2,0,2,0.0
Jeskai Blink,Mono-Red Combo,0,1,0,1,0.0
Jeskai Blink,W-U-R-G Aggro,1,2,0,3,33.3
