archetype_a,archetype_b,win,loss,draw,games,winrate
Colorless Tron,Boros Energy,1,0,0,1,100.0
Colorless Tron,Jund Cosmogoyf,0,1,0,1,0.0
Colorless Tron,W-U-B-G Goryo's,1,0,0,1,100.0
W-U-B-R-G Control,W-U-B-G Goryo's,0,1,0,1,0.0
W-U-B-R-G Control,Esper,1,0,0,1,100.0
W-U-B-R-G Control,Dimir Control,1,0,0,1,100.0
W-U-B-R-G Control,Dimir Midrange,1,0,0,1,100.0
W-U-B-R-G Control,Gruul Domain Zoo,0,1,0,1,0.0
W-U-B-R-G Control,Boros Energy,1,0,0,1,100.0
Mono-Green Eldrazi Broodscale,W-U-B-R-G Domain Zoo,1,0,0,1,100.0
Mono-Green Eldrazi Broodscale,Mono-Red Ruby Storm,0,1,0,1,0.0
Mono-Green Eldrazi Broodscale,Mardu Energy,1,0,0,1,100.0
Mono-Green Eldrazi Broodscale,Izzet Prowess,0,1,0,1,0.0
Mono-Green Eldrazi Broodscale,W-U-B-G Goryo's,1,0,0,1,100.0
W-U-B-G Goryo's,Abzan Combo,1,0,0,1,100.0
W-U-B-G Goryo's,Mono-Green,1,0,0,1,100.0
W-U-B-G Goryo's,Boros Energy,1,2,0,3,33.3
W-U-B-G Goryo's,Esper Blink,0,0,1,1,
Esper Blink,Rakdos Aggro,1,0,0,1,100.0
Esper Blink,Gruul Broodscale,1,0,0,1,100.0
Esper Blink,Boros Energy,1,0,0,1,100.0
Esper Blink,Boros Land Destruction (Kaheera),0,1,0,1,0.0
Esper Blink,W-U-B-G Goryo's,0,0,1,1,
Esper Blink,Abzan Devoted Druid Combo,0,1,0,1,0.0
Mono-Red Ruby Storm,Golgari Yawgmoth,1,0,0,1,100.0
Mono-Red Ruby Storm,Mono-Green Eldrazi Broodscale,1,0,0,1,100.0
Mono-Red Ruby Storm,Abzan Devoted Druid Combo,1,1,0,2,50.0
Mono-Red Ruby Storm,Boros,0,1,0,1,0.0
Mono-Red Ruby Storm,Izzet Prowess,0,1,0,1,0.0
Izzet Metalcraft,Abzan Devoted Druid Combo,0,1,0,1,0.0
Izzet Metalcraft,Izzet Affinity,1,0,0,1,100.0
Izzet Metalcraft,Mono-Green,1,0,0,1,100.0
Izzet Metalcraft,Boros Energy,1,0,0,1,100.0
Izzet Metalcraft,Golgari Yawgmoth,0,1,0,1,0.0
W-U-B-G Goryo's,W-U-B-R-G Control,1,0,0,1,100.0
W-U-B-G Goryo's,Simic,1,0,0,1,100.0
W-U-B-G Goryo's,Mono-Green Eldrazi Broodscale,0,1,0,1,0.0
Boros,Golgari Yawgmoth,1,0,0,1,100.0
Boros,Rakdos Aggro,1,0,0,1,100.0
Boros,Boros Energy,0,1,0,1,0.0
Boros Energy,Simic,1,0,0,1,100.0
Boros Energy,W-U-B-G Goryo's,2,1,0,3,66.7
Boros Energy,Esper Blink,0,1,0,1,0.0
Boros Energy,Izzet Metalcraft,0,1,0,1,0.0
Boros Energy,Boros,1,0,0,1,100.0
Boros Energy,W-U-B-R-G Control,0,1,0,1,0.0
W-U-B-G Goryo's,Grixis Merfolk,1,0,0,1,100.0
W-U-B-G Goryo's,Colorless Tron,0,1,0,1,0.0
Gruul Broodscale,Boros Energy,1,0,0,1,100.0
Gruul Broodscale,Esper Blink,0,1,0,1,0.0
Gruul Broodscale,Gruul Broodscale,1,1,0,2,50.0
Gruul Broodscale,Jund Cosmogoyf,0,1,0,1,0.0
Boros Energy,W-U-B-R-G Aggro,1,0,0,1,100.0
Boros Energy,Jund Cosmogoyf,0,1,0,1,0.0
Boros Energy,Izzet Affinity,1,0,0,1,100.0
Boros Energy,Colorless Tron,0,1,0,1,0.0
Dimir Midrange,Boros Land Destruction (Kaheera),0,1,0,1,0.0
Dimir Midrange,Gruul Eldrazi Ramp,1,0,0,1,100.0
Dimir Midrange,Mono-Green Eldrazi Ramp,1,0,0,1,100.0
Dimir Midrange,W-U-B-R-G Control,0,1,0,1,0.0
Mono-Green,Grixis Merfolk,1,0,0,1,100.0
Mono-Green,W-U-B-G Goryo's,0,1,0,1,0.0
Mono-Green,Izzet Metalcraft,0,1,0,1,0.0
Mono-Green,Mardu Energy,1,0,0,1,100.0
Abzan Devoted Druid Combo,Mardu Energy,1,0,0,1,100.0
Boros Energy,Gruul Broodscale,0,1,0,1,0.0
Boros Energy,W-U-B-G Samwise Gamgee Combo,1,0,0,1,100.0
Mono-Green Amulet Titan,Azorius Control (Kaheera),1,0,0,1,100.0
Mono-Green Amulet Titan,Boros Land Destruction (Kaheera),0,0,1,1,
Mono-Green Amulet Titan,Abzan Devoted Druid Combo,0,1,0,1,0.0
Izzet Affinity,Mono-Green Eldrazi Tron,0,1,0,1,0.0
Izzet Affinity,Boros Energy,0,1,0,1,0.0
Boros,Colorless Tron,0,1,0,1,0.0
Esper,W-U-B-G Goryo's,1,1,0,2,50.0
Esper,W-U-B-R-G Control,0,1,0,1,0.0
Izzet Prowess,W-U-B-G Goryo's,0,3,0,3,0.0
Izzet Prowess,Abzan Devoted Druid Combo,1,0,0,1,100.0
Izzet Prowess,Golgari Yawgmoth,0,1,0,1,0.0
Dimir Control,Gruul Broodscale,1,0,0,1,100.0
Dimir Control,Gruul Domain Zoo,0,1,0,1,0.0
Dimir Control,W-U-B-R-G Control,0,1,0,1,0.0
W-U-B-R-G Domain Zoo,Mono-Green Eldrazi Broodscale,0,1,0,1,0.0
W-U-B-R-G Domain Zoo,Izzet Prowess,1,0,0,1,100.0
Abzan Combo,W-U-B-G Goryo's,0,1,0,1,0.0
Abzan Combo,Azorius Control (Kaheera),1,0,0,1,100.0
Abzan Combo,Izzet Prowess,0,1,0,1,0.0
W-U-B-G Samwise Gamgee Combo,Golgari Yawgmoth,0,1,0,1,0.0
W-U-B-G Samwise Gamgee Combo,Izzet Prowess,1,0,0,1,100.0
W-U-B-G Samwise Gamgee Combo,Boros Energy,0,1,0,1,0.0
Mono-Green Eldrazi Ramp,W-U-B-G Goryo's,1,0,0,1,100.0
Mono-Green Eldrazi Ramp,Golgari Yawgmoth,0,1,0,1,0.0
Mono-Green Eldrazi Ramp,Dimir Midrange,0,1,0,1,0.0
Izzet Prowess,Boros,0,2,0,2,0.0
Izzet Prowess,Rakdos Aggro,0,1,0,1,0.0
Izzet Prowess,Gruul Eldrazi Ramp,1,0,0,1,100.0
Mardu Energy,Izzet,1,0,0,1,100.0
Mardu Energy,Abzan Devoted Druid Combo,0,1,0,1,0.0
Mardu Energy,Mono-Green Eldrazi Broodscale,0,1,0,1,0.0
Mardu Energy,Mono-Green,0,1,0,1,0.0
Rakdos Aggro,Esper Blink,0,1,0,1,0.0
Rakdos Aggro,Izzet Prowess,1,0,0,1,100.0
Rakdos Aggro,Boros,0,1,0,1,0.0
Simic,Boros Energy,0,1,0,1,0.0
Simic,Mono-Green Amulet Titan,1,0,0,1,100.0
Simic,W-U-B-G Goryo's,0,1,0,1,0.0
Mono-Green Amulet Titan,Simic,0,1,0,1,0.0
Mono-Green Amulet Titan,Izzet,1,0,0,1,100.0
Gruul Aggro,Colorless Tron,0,1,0,1,0.0
Gruul Aggro,Grixis Merfolk,0,1,0,1,0.0
Gruul Aggro,Izzet Affinity,1,0,0,1,100.0
Grixis Merfolk,Mono-Green,0,1,0,1,0.0
Grixis Merfolk,Gruul Aggro,1,0,0,1,100.0
Grixis Merfolk,W-U-B-G Goryo's,0,1,0,1,0.0
Gruul Broodscale,Dimir Control,0,1,0,1,0.0
Gruul Broodscale,Izzet,1,0,0,1,100.0
Izzet Affinity,Izzet Metalcraft,0,1,0,1,0.0
Izzet Affinity,Gruul Aggro,0,1,0,1,0.0
W-U-B-R-G Aggro,Boros Energy,0,1,0,1,0.0
W-U-B-R-G Aggro,Izzet Prowess,0,1,0,1,0.0
Golgari Yawgmoth,Mono-Red Ruby Storm,0,1,0,1,0.0
Golgari Yawgmoth,Boros,0,1,0,1,0.0
Abzan Devoted Druid Combo,Izzet Prowess,0,1,0,1,0.0
W-U-B-G Goryo's,Mono-Green Eldrazi Ramp,0,1,0,1,0.0
Izzet Prowess,W-U-B-R-G Domain Zoo,0,1,0,1,0.0
Gruul Eldrazi Ramp,Dimir Midrange,0,1,0,1,0.0
Gruul Eldrazi Ramp,Izzet Prowess,0,1,0,1,0.0
Azorius Control (Kaheera),Mono-Green Amulet Titan,0,1,0,1,0.0
Azorius Control (Kaheera),Abzan Combo,0,1,0,1,0.0
Izzet Prowess,W-U-B-G Samwise Gamgee Combo,0,1,0,1,0.0
Izzet,Mardu Energy,0,1,0,1,0.0
Izzet,Gruul Broodscale,0,1,0,1,0.0
Izzet,Mono-Green Amulet Titan,0,1,0,1,0.0
