archetype_a,archetype_b,win,loss,draw,games,winrate
Jeskai Blink,Izzet Death's Shadow,2,0,0,2,100.0
Jeskai Blink,Izzet Prowess,9,6,0,15,60.0
Izzet Prowess,Simic,2,1,0,3,66.7
Izzet Prowess,Jeskai Blink,6,9,0,15,40.0
Izzet Prowess,Mono-Red Storm,2,2,0,4,50.0
Izzet Prowess,Mono-Green Amulet Titan,4,0,0,4,100.0
Izzet Prowess,W-U-B-R-G Birthing Ritual,0,1,0,1,0.0
Izzet Prowess,Boros Belcher,0,1,0,1,0.0
Izzet Prowess,Mono-Blue Tron,1,1,0,2,50.0
Gruul Aggro,Izzet Affinity,1,0,0,1,100.0
Gruul Aggro,Azorius Control (Kaheera),1,0,0,1,100.0
Gruul Aggro,W-U-R-G,1,0,0,1,100.0
Gruul Aggro,Boros,0,1,0,1,0.0
Gruul Aggro,Mono-Green Amulet Titan,0,1,0,1,0.0
Gruul Aggro,Jeskai Control,1,1,0,2,50.0
Gruul Aggro,Jeskai Blink,1,0,0,1,100.0
Gruul Aggro,Mono-Red Storm,1,0,0,1,100.0
Simic,Izzet Aggro,2,1,0,3,66.7
Simic,Jeskai Combo,0,1,0,1,0.0
Simic,Gruul,1,0,0,1,100.0
Simic,Jeskai Aggro,1,0,0,1,100.0
Jeskai Control,W-U-B-G Goryo's Vengeance,1,0,0,1,100.0
Jeskai Control,Bant,0,1,0,1,0.0
Jeskai Control,Gruul,1,0,0,1,100.0
Jeskai Control,Izzet Aggro,0,1,0,1,0.0
Jeskai Control,Mono-Blue Belcher,1,0,0,1,100.0
Jeskai Control,Azorius Control,1,0,0,1,100.0
Jeskai Control,Jeskai Blink,2,0,1,3,100.0
Jeskai Control,Gruul Aggro,1,1,0,2,50.0
Jeskai Control,Mono-Green Amulet Titan,0,1,0,1,0.0
Izzet Prowess,Gruul Hollow One,1,0,0,1,100.0
Izzet Prowess,Boros Energy,0,5,0,5,0.0
Izzet Prowess,Grixis Murktide,1,1,0,2,50.0
Izzet Prowess,Jeskai,2,0,0,2,100.0
Izzet Prowess,Izzet Affinity,3,4,0,7,42.9
Izzet Prowess,Simic Neoform,0,1,0,1,0.0
Izzet Prowess,Jeskai Yawgmoth,0,3,0,3,0.0
Jeskai Blink,W-U-B-R-G Birthing Ritual,0,1,0,1,0.0
Jeskai Blink,Colorless,4,0,0,4,100.0
Jeskai Blink,Golgari Yawgmoth,1,1,0,2,50.0
Mono-Green Amulet Titan,Gruul Aggro,1,0,0,1,100.0
Izzet Affinity,Esper Midrange,1,1,0,2,50.0
Izzet Affinity,W-U-R-G,3,0,0,3,100.0
Izzet Affinity,Izzet Aggro,0,3,0,3,0.0
Abzan Yawgmoth,Dimir Control,1,0,0,1,100.0
Abzan Yawgmoth,Mono-Blue Belcher,2,0,0,2,100.0
Abzan Yawgmoth,Izzet Prowess,1,0,0,1,100.0
Abzan Yawgmoth,Simic Neoform,0,1,0,1,0.0
Abzan Yawgmoth,Colorless,0,1,0,1,0.0
Abzan Yawgmoth,Izzet Affinity,1,0,0,1,100.0
Abzan Yawgmoth,Golgari Yawgmoth,0,1,0,1,0.0
Abzan Yawgmoth,Mono-Green Amulet Titan,1,0,0,1,100.0
Jeskai,W-U-B-G Goryo's Vengeance,3,3,0,6,50.0
Jeskai,Jeskai Blink,8,10,1,19,44.4
Jeskai,Mono-Red Storm,1,0,1,2,100.0
Jeskai,Colorless Eldrazi,1,1,0,2,50.0
Jeskai,Esper Blink,2,0,0,2,100.0
Jeskai,Mono-Green Amulet Titan,0,4,0,4,0.0
Jeskai,Simic,0,1,0,1,0.0
Jeskai,Simic Oculus,1,0,0,1,100.0
Selesnya,Jeskai Blink,1,1,0,2,50.0
Selesnya,Izzet Aggro,1,0,0,1,100.0
Selesnya,Mono-Green Amulet Titan,0,1,0,1,0.0
Selesnya,W-U-B-G,1,0,0,1,100.0
Selesnya,Golgari Yawgmoth,0,1,0,1,0.0
Selesnya,Mono-Blue Belcher,1,0,0,1,100.0
Selesnya,Esper Blink,1,0,0,1,100.0
Selesnya,Esper,1,0,0,1,100.0
Gruul Broodscale,Esper,1,0,0,1,100.0
Gruul Broodscale,Boros Energy,1,1,0,2,50.0
Gruul Broodscale,Izzet Aggro,0,1,0,1,0.0
Gruul Broodscale,Izzet,1,0,0,1,100.0
Gruul Broodscale,Colorless,1,0,0,1,100.0
Gruul Broodscale,Simic Oculus,1,0,0,1,100.0
W-U-B-G Goryo's Vengeance,Mono-Red,0,1,0,1,0.0
W-U-B-G Goryo's Vengeance,Esper Blink,2,0,0,2,100.0
W-U-B-G Goryo's Vengeance,Izzet Prowess,2,0,0,2,100.0
W-U-B-G Goryo's Vengeance,Jeskai Aggro,0,1,0,1,0.0
W-U-B-G Goryo's Vengeance,Mono-Red Storm,1,2,0,3,33.3
Izzet Affinity,Colorless Eldrazi,1,1,0,2,50.0
Izzet Affinity,Jeskai Control,2,1,0,3,66.7
Izzet Affinity,Boros Burn,1,0,0,1,100.0
Izzet Affinity,Gruul Eldrazi Ramp,2,0,0,2,100.0
Mono-Green Amulet Titan,Simic Amulet Titan,2,0,0,2,100.0
Mono-Green Amulet Titan,Gruul,2,0,0,2,100.0
Mono-Green Amulet Titan,Esper Murktide,1,0,0,1,100.0
Mono-Green Amulet Titan,W-U-B-G,1,0,0,1,100.0
Mono-Green Amulet Titan,Izzet,1,1,0,2,50.0
Mono-Blue Belcher,Boros Aggro,0,1,0,1,0.0
Mono-Blue Belcher,Dimir Mill,0,1,0,1,0.0
Mono-Blue Belcher,Jeskai Control,0,1,0,1,0.0
Mono-Blue Belcher,Izzet Prowess,1,2,0,3,33.3
Mono-Blue Belcher,Jund,1,0,0,1,100.0
Mono-Blue Belcher,Bant,1,0,0,1,100.0
Colorless Eldrazi,Izzet Affinity,1,1,0,2,50.0
Colorless Eldrazi,Mono-Blue Belcher,1,0,0,1,100.0
Colorless Eldrazi,Izzet,0,1,0,1,0.0
Colorless Eldrazi,Esper,1,0,0,1,100.0
Colorless Eldrazi,Colorless,1,0,0,1,100.0
Colorless Eldrazi,Mono-Green Amulet Titan,0,1,0,1,0.0
Colorless Eldrazi,W-U-R-G,1,0,0,1,100.0
Colorless Eldrazi,W-U-R-G Domain Zoo,1,0,0,1,100.0
Jeskai Aggro,W-U-R-G,0,1,0,1,0.0
Jeskai Aggro,Jeskai Blink,1,1,0,2,50.0
Jeskai Aggro,Bant Control,1,0,0,1,100.0
Jeskai Aggro,Jeskai,1,0,0,1,100.0
Jeskai Aggro,Izzet Aggro,1,0,0,1,100.0
Jeskai Aggro,Bant,1,0,0,1,100.0
Jeskai Aggro,W-U-B-G Goryo's Vengeance,1,0,0,1,100.0
Jeskai Aggro,Simic,0,1,0,1,0.0
Jeskai Aggro,Boros Energy,2,1,0,3,66.7
Jeskai Blink,Jeskai Midrange,0,1,1,2,0.0
Mono-Red Storm,Jund,1,0,0,1,100.0
Mono-Red Storm,Izzet Prowess,2,2,0,4,50.0
Mono-Red Storm,Jeskai Blink,5,1,0,6,83.3
Mono-Red Storm,W-U-R-G Domain Zoo,2,2,0,4,50.0
Mono-Red Storm,Simic,0,3,0,3,0.0
Mono-Red Storm,Dimir Midrange,0,1,0,1,0.0
Mono-Red Storm,Simic Birthing Ritual,1,0,0,1,100.0
Mono-Red Storm,Mardu Lantern Control,1,0,0,1,100.0
Mono-Green Amulet Titan,Dimir,1,0,0,1,100.0
Mono-Green Amulet Titan,Colorless Tron,0,0,1,1,
Mono-Green Amulet Titan,Golgari Yawgmoth,2,0,0,2,100.0
Mono-Green Amulet Titan,W-U-B-G Storm,0,1,1,2,0.0
Mono-Green Amulet Titan,Boros Aggro,0,1,0,1,0.0
Simic Aggro,Boros Energy,0,1,0,1,0.0
Simic Aggro,Izzet Aggro,0,1,0,1,0.0
Simic Aggro,Jeskai Blink,2,0,0,2,100.0
Simic Aggro,W-U-B-G Goryo's Vengeance,0,0,1,1,
Simic Aggro,Simic,1,0,0,1,100.0
Simic Aggro,Mono-Green,1,0,1,2,100.0
Simic Aggro,W-U-R-G Aggro,1,0,0,1,100.0
Jeskai Hammer Time,Izzet Prowess,1,0,1,2,100.0
Jeskai Hammer Time,Abzan Birthing Ritual,1,0,0,1,100.0
Jeskai Hammer Time,Jeskai Blink,2,0,0,2,100.0
Jeskai Hammer Time,W-U-B-G Goryo's Vengeance,0,1,0,1,0.0
Jeskai Hammer Time,Colorless Tron,1,0,0,1,100.0
Jeskai Hammer Time,Azorius Control (Kaheera),0,1,0,1,0.0
Jeskai Hammer Time,W-U-B-G,0,1,0,1,0.0
Jeskai,Jeskai,1,1,0,2,50.0
Jeskai,Bant,1,0,0,1,100.0
Jeskai,W-U-B-G,0,2,2,4,0.0
Jeskai,Azorius Control (Kaheera),1,0,0,1,100.0
Jeskai,Gruul Broodscale,1,0,0,1,100.0
Jeskai,W-U-R-G Domain Zoo,0,3,0,3,0.0
Esper,Mono-Red,1,0,0,1,100.0
Esper,Jeskai Yawgmoth,0,1,0,1,0.0
Esper,Izzet Affinity,0,0,1,1,
Esper,Grixis,1,0,0,1,100.0
Esper,Colorless Eldrazi,0,1,0,1,0.0
Esper,Mono-Blue Belcher,1,0,0,1,100.0
Esper,Colorless Tron,1,0,0,1,100.0
Esper,Selesnya,0,1,0,1,0.0
Esper,Jeskai Blink,1,1,1,3,50.0
Jeskai Blink,W-U-R-G Blink,1,2,1,4,33.3
Jeskai Blink,Jeskai Hammer Time,0,2,0,2,0.0
Jeskai Blink,Azorius Control (Kaheera),1,1,0,2,50.0
Izzet Affinity,Colorless Eldrazi Ramp,1,0,0,1,100.0
Izzet Affinity,Jeskai Aggro,1,0,0,1,100.0
Izzet Affinity,Dimir,1,0,0,1,100.0
Izzet Affinity,Abzan Yawgmoth,0,1,0,1,0.0
Jeskai Blink,Mono-Blue,1,1,0,2,50.0
