archetype_a,archetype_b,win,loss,draw,games,winrate
Grixis Reanimator,Esper Blink,1,0,0,1,100.0
Grixis Reanimator,Izzet Prowess,0,1,0,1,0.0
Grixis Reanimator,Boros Energy,0,1,0,1,0.0
Azorius Energy,Mono-Blue Tron,1,0,0,1,100.0
Azorius Energy,Izzet Prowess,0,1,0,1,0.0
Azorius Energy,Izzet Affinity,1,0,0,1,100.0
Azorius Energy,Izzet,0,1,0,1,0.0
Azorius Energy,W-U-R-G Domain Zoo,0,1,0,1,0.0
Dimir Midrange,Mono-Green Tron,0,1,0,1,0.0
Dimir Midrange,Gruul Broodscale,1,1,0,2,50.0
Dimir Midrange,Mardu Energy,1,0,0,1,100.0
Dimir Midrange,Grixis Reanimator,0,1,0,1,0.0
Gruul Broodscale,Esper Blink,0,1,0,1,0.0
Gruul Broodscale,Mono-Red Ruby Storm,1,0,0,1,100.0
Gruul Broodscale,Mono-Blue Tron,0,1,0,1,0.0
Dimir Hollow One,Grixis Reanimator,0,1,0,1,0.0
Dimir Hollow One,Mono-Red Ruby Storm,1,0,0,1,100.0
Dimir Hollow One,Izzet,1,0,0,1,100.0
Dimir Hollow One,Gruul Broodscale,0,1,0,1,0.0
Dimir Hollow One,Izzet Affinity,0,1,0,1,0.0
Izzet,W-U-B-G Goryo's,1,0,0,1,100.0
Izzet,Dimir Hollow One,0,1,0,1,0.0
Izzet,Mono-Green Tron,0,1,0,1,0.0
Rakdos Aggro,Mono-Red Ruby Storm,1,0,0,1,100.0
Rakdos Aggro,Izzet Affinity,0,1,0,1,0.0
Rakdos Aggro,Mardu Energy,0,1,0,1,0.0
Rakdos Aggro,Temur Living End,0,1,0,1,0.0
W-U-B-G Goryo's,Izzet,0,1,0,1,0.0
W-U-B-G Goryo's,Izzet Affinity,0,1,0,1,0.0
W-U-B-G Goryo's,Mono-Green Tron,0,1,0,1,0.0
W-U-B-G Goryo's,Mardu Energy,0,1,0,1,0.0
Izzet Affinity,Boros Aggro,1,0,0,1,100.0
Izzet Affinity,Azorius Energy,0,1,0,1,0.0
Rakdos Hollow One,Grixis Reanimator,0,1,0,1,0.0
Rakdos Hollow One,Izzet Affinity,0,1,0,1,0.0
Mono-Red Ruby Storm,Azorius Blink,0,1,0,1,0.0
Mono-Red Ruby Storm,Mono-Blue Tron,0,1,0,1,0.0
Boros Aggro,Izzet Prowess,0,1,0,1,0.0
Boros Aggro,Izzet Affinity,0,1,0,1,0.0
Boros Aggro,Temur Living End,0,1,0,1,0.0
Mono-Red Ruby Storm,Rakdos Aggro,0,1,0,1,0.0
Mono-Red Ruby Storm,Dimir Hollow One,0,1,0,1,0.0
Mono-Red Ruby Storm,Gruul Broodscale,0,1,0,1,0.0
